0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.803000e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -0.000000e+00 0.000000e+00 
-1.624088e-09 3.776530e-09 0.000000e+00 2.918448e-08 0.000000e+00 0.000000e+00 3.802995e-01 -4.872189e-08 1.132943e-07 0.000000e+00 8.755216e-07 0.000000e+00 0.000000e+00 -1.426359e-05 -3.200663e-10 
-1.299042e-08 3.020849e-08 0.000000e+00 2.334458e-07 0.000000e+00 0.000000e+00 3.802962e-01 -1.948632e-07 4.531285e-07 0.000000e+00 3.501706e-06 0.000000e+00 0.000000e+00 -5.704810e-05 -5.108667e-09 
-4.384083e-08 1.019474e-07 0.000000e+00 7.878325e-07 0.000000e+00 0.000000e+00 3.802872e-01 -4.383547e-07 1.019356e-06 0.000000e+00 7.877405e-06 0.000000e+00 0.000000e+00 -1.283348e-04 -2.590088e-08 
-1.039045e-07 2.416213e-07 0.000000e+00 1.867208e-06 0.000000e+00 0.000000e+00 3.802696e-01 -7.790683e-07 1.811735e-06 0.000000e+00 1.400072e-05 0.000000e+00 0.000000e+00 -2.280923e-04 -8.185555e-08 
-2.028911e-07 4.718251e-07 0.000000e+00 3.646170e-06 0.000000e+00 0.000000e+00 3.802406e-01 -1.216810e-06 2.829936e-06 0.000000e+00 2.186902e-05 0.000000e+00 0.000000e+00 -3.562770e-04 -1.997029e-07 
-3.504912e-07 8.151206e-07 0.000000e+00 6.299054e-06 0.000000e+00 0.000000e+00 3.801974e-01 -1.751321e-06 4.073538e-06 0.000000e+00 3.147892e-05 0.000000e+00 0.000000e+00 -5.128326e-04 -4.137448e-07 
-5.559203e-07 1.293836e-06 0.000000e+00 9.997838e-06 0.000000e+00 0.000000e+00 3.801371e-01 -2.382106e-06 5.542107e-06 0.000000e+00 4.282662e-05 0.000000e+00 0.000000e+00 -6.976904e-04 -7.578238e-07 
-8.286753e-07 1.930395e-06 0.000000e+00 1.491559e-05 0.000000e+00 0.000000e+00 3.800569e-01 -3.108709e-06 7.235071e-06 0.000000e+00 5.590737e-05 0.000000e+00 0.000000e+00 -9.107694e-04 -1.278846e-06 
-1.178734e-06 2.747378e-06 0.000000e+00 2.122720e-05 0.000000e+00 0.000000e+00 3.799540e-01 -3.930773e-06 9.151688e-06 0.000000e+00 7.071535e-05 0.000000e+00 0.000000e+00 -1.151976e-03 -2.040379e-06 
-1.615915e-06 3.767239e-06 0.000000e+00 2.910644e-05 0.000000e+00 0.000000e+00 3.798256e-01 -4.847809e-06 1.129116e-05 0.000000e+00 8.724410e-05 0.000000e+00 0.000000e+00 -1.421205e-03 -3.111316e-06 
-2.149875e-06 5.012304e-06 0.000000e+00 3.872591e-05 0.000000e+00 0.000000e+00 3.796688e-01 -5.859186e-06 1.365262e-05 0.000000e+00 1.054865e-04 0.000000e+00 0.000000e+00 -1.718337e-03 -4.565875e-06 
-2.790113e-06 6.504772e-06 0.000000e+00 5.025706e-05 0.000000e+00 0.000000e+00 3.794810e-01 -6.964140e-06 1.623515e-05 0.000000e+00 1.254349e-04 0.000000e+00 0.000000e+00 -2.043243e-03 -6.483597e-06 
-3.545968e-06 8.266713e-06 0.000000e+00 6.387019e-05 0.000000e+00 0.000000e+00 3.792593e-01 -8.161767e-06 1.903778e-05 0.000000e+00 1.470810e-04 0.000000e+00 0.000000e+00 -2.395779e-03 -8.949350e-06 
-4.426618e-06 1.032007e-05 0.000000e+00 7.973446e-05 0.000000e+00 0.000000e+00 3.790009e-01 -9.451028e-06 2.205946e-05 0.000000e+00 1.704158e-04 0.000000e+00 0.000000e+00 -2.775792e-03 -1.205333e-05 
